code,name_th,name_en,latitude,longitude,district_id,zip_code
760802,สองพี่น้อง,Song Phi Nong,12.853,99.614,7608,76170
760803,วังจันทร์,Wang Chan,12.942,99.735,7608,76170
760804,ป่าเด็ง,Pa Deng,12.651,99.480,7608,76170
760805,พุสวรรค์,Phu Sawan,12.997,99.743,7608,76170
760806,ห้วยแม่เพรียง,Huai Mae Phriang,12.913,99.284,7608,76170
770101,ประจวบคีรีขันธ์,Prachuap Khiri Khan,11.805,99.784,7701,77000
770102,เกาะหลัก,Ko Lak,11.808,99.729,7701,77000
770103,คลองวาฬ,Khlong Wan,11.756,99.725,7701,77000
770104,ห้วยทราย,Huai Sai,11.709,99.672,7701,77000
770105,อ่าวน้อย,Ao Noi,11.904,99.701,7701,77210
770106,บ่อนอก,Bo Nok,11.996,99.771,7701,77210
770201,กุยบุรี,Kui Buri,12.052,99.763,7702,77150
770202,กุยเหนือ,Kui Nuea,12.086,99.908,7702,77150
770203,เขาแดง,Khao Daeng,12.159,99.980,7702,77150
770204,ดอนยายหนู,Don Yai Nu,12.136,99.929,7702,77150
770206,สามกระทาย,Sam Krathai,12.148,99.843,7702,77150
770207,หาดขาม,Hat Kham,12.108,99.659,7702,77150
770301,ทับสะแก,Thap Sakae,11.516,99.627,7703,77130
770302,อ่างทอง,Ang Thong,11.454,99.508,7703,77130
770303,นาหูกวาง,Na Hukwang,11.537,99.499,7703,77130
770304,เขาล้าน,Khao Lan,11.606,99.501,7703,77130
770305,ห้วยยาง,Huai Yang,11.637,99.641,7703,77130
770306,แสงอรุณ,Saeng Arun,11.573,99.628,7703,77130
770401,กำเนิดนพคุณ,Kamnoet Nopphakhun,11.248,99.516,7704,77140
770402,พงศ์ประศาสน์,Phong Prasat,11.188,99.466,7704,77140
770403,ร่อนทอง,Ron Thong,11.299,99.393,7704,77230
770404,ธงชัย,Thong Chai,11.318,99.525,7704,77190
770405,ชัยเกษม,Chai Kasem,11.375,99.473,7704,77190
770406,ทองมงคล,Thong Mongkhon,11.204,99.369,7704,77230
770407,แม่รำพึง,Mae Ramphueng,11.227,99.544,7704,77140
770501,ปากแพรก,Pak Phraek,11.063,99.436,7705,77170
770502,บางสะพาน,Bang Saphan,11.107,99.443,7705,77170
770503,ทรายทอง,Sai Thong,11.011,99.424,7705,77170
770504,ช้างแรก,Chang Raek,11.103,99.306,7705,77170
770505,ไชยราช,Chaiyarat,11.012,99.256,7705,77170
770601,ปราณบุรี,Pran Buri,12.354,99.932,7706,77120
770602,เขาน้อย,Khao Noi,12.405,99.898,7706,77120
770604,ปากน้ำปราณ,Pak Nam Pran,12.381,99.981,7706,77220
770607,หนองตาแต้ม,Nong Ta Taem,12.380,99.814,7706,77120
770608,วังก์พง,Wang Phong,12.447,99.911,7706,77120
770609,เขาจ้าว,Khao Chao,12.396,99.520,7706,77120
770701,หัวหิน,Hua Hin,12.592,99.940,7707,77110
770702,หนองแก,Nong Kae,12.502,99.958,7707,77110
770703,หินเหล็กไฟ,Hin Lek Fai,12.592,99.862,7707,77110
770704,หนองพลับ,Nong Phlap,12.530,99.704,7707,77110
770705,ทับใต้,Thap Tai,12.516,99.863,7707,77110
770706,ห้วยสัตว์ใหญ่,Huai Sat Yai,12.512,99.526,7707,77110
770707,บึงนคร,Bueng Nakhon,12.403,99.655,7707,77110
770801,สามร้อยยอด,Sam Roi Yot,12.266,99.946,7708,77120
770802,ศิลาลอย,Sila Loi,12.309,99.560,7708,77180
770803,ไร่เก่า,Rai Kao,12.252,99.706,7708,77180
770804,ศาลาลัย,Salalai,12.271,99.593,7708,77180
770805,ไร่ใหม่,Rai Mai,12.214,99.746,7708,77180
800101,ในเมือง,Nai Mueang,8.408,99.972,8001,80000
800102,ท่าวัง,Tha Wang,8.449,99.961,8001,80000
800103,คลัง,Khlang,8.434,99.966,8001,80000
800106,ท่าไร่,Tha Rai,8.430,100.041,8001,80000
800107,ปากนคร,Pak Nakhon,8.421,99.996,8001,80000
800108,นาทราย,Na Sai,8.479,99.932,8001,80280
800112,กำแพงเซา,Kamphaeng Sao,8.401,99.868,8001,80280
800113,ไชยมนตรี,Chai Montri,8.401,99.914,8001,80000
800114,มะม่วงสองต้น,Mamuang Song Ton,8.397,99.952,8001,80000
800115,นาเคียน,Na Khian,8.452,99.919,8001,80000
800116,ท่างิ้ว,Tha Ngio,8.452,99.835,8001,80280
800118,โพธิ์เสด็จ,Pho Sadet,8.428,99.920,8001,80000
800119,บางจาก,Bang Chak,8.376,100.061,8001,80330
800120,ปากพูน,Pak Phun,8.529,99.997,8001,80000
800121,ท่าซัก,Tha Sak,8.510,100.032,8001,80000
800122,ท่าเรือ,Tha Ruea,8.321,100.013,8001,80000
800201,พรหมโลก,Phrommalok,8.500,99.793,8002,80320
800202,บ้านเกาะ,Ban Ko,8.539,99.814,8002,80320
800203,อินคีรี,In Khiri,8.540,99.874,8002,80320
800204,ทอนหงส์,Thon Hong,8.580,99.776,8002,80320
800205,นาเรียง,Na Reang,8.504,99.866,8002,80320
800301,เขาแก้ว,Khao Kaeo,8.374,99.742,8003,80230
800302,ลานสกา,Lan Saka,8.305,99.771,8003,80230
800303,ท่าดี,Tha Di,8.443,99.804,8003,80230
800304,กำโลน,Kamlon,8.442,99.757,8003,80230
800305,ขุนทะเล,Khun Thale,8.344,99.848,8003,80230
800401,ฉวาง,Chawang,8.397,99.501,8004,80150
800403,ละอาย,La-ai,8.472,99.632,8004,80250
800404,นาแว,Na Wae,8.483,99.523,8004,80260
800405,ไม้เรียง,Mai Riang,8.457,99.477,8004,80260
800406,กะเปียด,Kapiat,8.519,99.460,8004,80260
800407,นากะชะ,Na Kacha,8.415,99.476,8004,80260
800409,ห้วยปริก,Huai Prik,8.569,99.440,8004,80260
800410,ไสหร้า,Saira,8.437,99.547,8004,80150
800415,นาเขลียง,Na Khliang,8.533,99.500,8004,80260
800416,จันดี,Chan Di,8.391,99.554,8004,80250
800501,พิปูน,Phipun,8.555,99.653,8005,80270
800502,กะทูน,Kathun,8.638,99.530,8005,80270
800503,เขาพระ,Khao Phra,8.634,99.615,8005,80270
800504,ยางค้อม,Yang Khom,8.520,99.701,8005,80270
800505,ควนกลาง,Khuan Klang,8.534,99.553,8005,80270
800601,เชียรใหญ่,Chian Yai,8.202,100.116,8006,80190
800603,ท่าขนาน,Tha Khanan,8.140,100.165,8006,80190
800604,บ้านกลาง,Ban Klang,8.156,100.197,8006,80190
800605,บ้านเนิน,Ban Noen,8.166,100.170,8006,80190
800606,ไสหมาก,Sai Mak,8.203,100.163,8006,80190
800607,ท้องลำเจียก,Thong Lamchiak,8.147,100.117,8006,80190
800610,เสือหึง,Suea Hueng,8.189,100.242,8006,80190
800611,การะเกด,Karaket,8.073,100.154,8006,80190
800612,เขาพระบาท,Khao Phra Bat,8.084,100.191,8006,80190
800613,แม่เจ้าอยู่หัว,Mae Chao Yu Hua,8.075,100.094,8006,80190
800701,ชะอวด,Cha-uat,7.996,100.020,8007,80180
800702,ท่าเสม็ด,Tha Samet,7.949,100.017,8007,80180
800703,ท่าประจะ,Tha Pracha,7.973,99.960,8007,80180
800704,เคร็ง,Khreng,7.952,100.103,8007,80180
800705,วังอ่าง,Wang Ang,7.927,99.886,8007,80180
800706,บ้านตูล,Ban Tun,8.070,100.000,8007,80180
800707,ขอนหาด,Khon Hat,7.872,100.059,8007,80180
800708,เกาะขันธ์,Khuan Nong Hong,7.910,99.935,8007,80180
800709,ควนหนองหงษ์,Khao Phra Thong,8.009,99.885,8007,80180
800710,เขาพระทอง,Nang Long,7.974,99.905,8007,80180
800711,นางหลง,Nang Long,7.901,99.988,8007,80180
800801,ท่าศาลา,Tha Sala,8.669,99.926,8008,80160
800802,กลาย,Klai,8.812,99.902,8008,80160
800803,ท่าขึ้น,Tha Khuen,8.714,99.887,8008,80160
800804,หัวตะพาน,Hua Taphan,8.628,99.889,8008,80160
800806,สระแก้ว,Sa Kaeo,8.752,99.867,8008,80160
800807,โมคลาน,Mokkhalan,8.589,99.885,8008,80160
800809,ไทยบุรี,Thai buri,8.665,99.879,8008,80160
800810,ดอนตะโก,Don tako,8.560,99.903,8008,80160
800811,ตลิ่งชัน,Taling Chan,8.783,99.821,8008,80160
800813,โพธิ์ทอง,Pho Thong,8.613,99.923,8008,80160
800902,ชะมาย,Chamai,8.148,99.673,8009,80110
800903,หนองหงส์,Nong Hong,8.195,99.614,8009,80110
800904,ควนกรด,Khuan Krot,8.149,99.632,8009,80110
800905,นาไม้ไผ่,Na Mai Phai,8.119,99.590,8009,80110
800906,นาหลวงเสน,Na Luang Sen,8.240,99.705,8009,80110
800907,เขาโร,Khao Ro,8.047,99.594,8009,80110
800908,กะปาง,Kapang,8.029,99.683,8009,80310
800909,ที่วัง,Thi Wang,8.099,99.670,8009,80110
800910,น้ำตก,Namtok,7.971,99.780,8009,80110
800911,ถ้ำใหญ่,Tham Yai,8.164,99.742,8009,80110
800912,นาโพธิ์,Na Pho,8.209,99.574,8009,80110
800913,เขาขาว,Khao Khao,8.173,99.500,8009,80110
801001,นาบอน,Na Bon,8.243,99.600,8010,80220
801002,ทุ่งสง,Thung Song,8.255,99.487,8010,80220
801003,แก้วแสน,Kaeo Saen,8.282,99.528,8010,80220
801101,ท่ายาง,Tha Yang,8.305,99.346,8011,80240
801102,ทุ่งสัง,Thung Sang,8.372,99.342,8011,80240
801103,ทุ่งใหญ่,Thung Yai,8.366,99.429,8011,80240
801104,กุแหระ,Kurae,8.194,99.337,8011,80240
801105,ปริก,Prik,8.280,99.432,8011,80240
801106,บางรูป,Bang Rup,8.400,99.279,8011,80240
801107,กรุงหยัน,Krung Yan,8.187,99.403,8011,80240
801202,คลองน้อย,Khlong Noi,8.358,100.108,8012,80330
801203,ป่าระกำ,Pa Rakam,8.244,100.120,8012,80140
801204,ชะเมา,Chamao,8.275,100.054,8012,80330
801205,คลองกระบือ,Khlong Krabue,8.317,100.143,8012,80140
801206,เกาะทวด,Ko Thuat,8.283,100.092,8012,80330
801207,บ้านใหม่,Ban Mai,8.277,100.154,8012,80140
801208,หูล่อง,Hu Long,8.314,100.184,8012,80140
801209,แหลมตะลุมพุก,Laem Talumphuk,8.458,100.196,8012,80140
801210,ปากพนังฝั่งตะวันตก,Pak Phanang Fang Tawantok,8.360,100.165,8012,80140
801211,บางศาลา,Bang Sala,8.246,100.185,8012,80140
801212,บางพระ,Bang Phra,8.326,100.230,8012,80140
801213,บางตะพง,Bang Taphong,8.232,100.153,8012,80140
801214,ปากพนังฝั่งตะวันออก,Pak Phanang Fang Tawan-ok,8.397,100.200,8012,80140
801215,บ้านเพิง,Ban Phoeng,8.294,100.227,8012,80140
801216,ท่าพญา,Tha Phaya,8.267,100.258,8012,80140
801217,ปากแพรก,Pak Phraek,8.244,100.212,8012,80140
801218,ขนาบนาก,Khanap Nak,8.220,100.247,8012,80140
801301,ร่อนพิบูลย์,Ron Phibun,8.189,99.832,8013,80130
801302,หินตก,Hin Tok,8.237,99.880,8013,80350
801303,เสาธง,Sao Thong,8.252,99.924,8013,80350
801304,ควนเกย,Khuan Koei,8.140,99.900,8013,80130
801305,ควนพัง,Khuan Phang,8.159,99.977,8013,80130
801306,ควนชุม,Khuan Chum,8.183,99.919,8013,80130
801401,สิชล,Sichon,9.008,99.902,8014,80120
801402,ทุ่งปรัง,Thung Prang,8.958,99.876,8014,80120
801403,ฉลอง,Chalong,8.890,99.773,8014,80120
801404,เสาเภา,Sao Phao,8.890,99.904,8014,80340
801405,เปลี่ยน,Plian,8.833,99.870,8014,80120
801407,เทพราช,Theppharat,8.841,99.735,8014,80340
801408,เขาน้อย,Khao Noi,8.945,99.787,8014,80120
801409,ทุ่งใส,Thung Sai,9.060,99.890,8014,80120
801501,ขนอม,Khanom,9.166,99.838,8015,80210
801502,ควนทอง,Khuan Thong,9.181,99.782,8015,80210
801503,ท้องเนียน,Thong Nian,9.280,99.814,8015,80210
801601,หัวไทร,Hua Sai,8.037,100.286,8016,80170
801602,หน้าสตน,Na Saton,7.969,100.322,8016,80170
801603,ทรายขาว,Sai Khao,8.040,100.226,8016,80170
801604,แหลม,Laem,7.970,100.192,8016,80170
801605,เขาพังไกร,Khao Phang Krai,7.976,100.272,8016,80170
801606,บ้านราม,Ban Ram,8.081,100.257,8016,80170
801607,บางนบ,Bang Nop,8.104,100.261,8016,80170
801608,ท่าซอม,Tha Som,8.146,100.246,8016,80170
801609,ควนชะลิก,Khuan Chalik,7.907,100.206,8016,80170
801610,รามแก้ว,Ram Kaeo,7.932,100.276,8016,80170
801611,เกาะเพชร,Ko Phet,8.112,100.291,8016,80170
801701,บางขัน,Bang Khan,8.069,99.422,8017,80360
801702,บ้านลำนาว,Ban Lamnao,7.968,99.417,8017,80360
801703,วังหิน,Wang Hin,7.984,99.554,8017,80360
801704,บ้านนิคม,Ban Nikhom,7.933,99.507,8017,80360
801801,ถ้ำพรรณรา,Tham Phannara,8.414,99.373,8018,80260
801802,คลองเส,Khlong Se,8.491,99.419,8018,80260
801803,ดุสิต,Dusit,8.466,99.347,8018,80260
801901,บ้านควนมุด,Ban Khuan Mut,8.028,99.924,8019,80180
801902,บ้านชะอวด,Ban Cha-uat,8.058,99.933,8019,80180
801903,ควนหนองคว้า,Khuan Nong Khwa,8.103,99.935,8019,80130
801904,ทุ่งโพธิ์,Thung Pho,8.109,99.829,8019,80130
801905,นาหมอบุญ,Na Mo Bun,8.030,99.813,8019,80130
802001,นาพรุ,Na Phru,8.331,99.907,8020,80000
802002,นาสาร,Na San,8.370,99.920,8020,80000
802003,ท้ายสำเภา,Thai Samphao,8.302,99.909,8020,80000
802004,ช้างซ้าย,Chang Sai,8.311,99.966,8020,80000
802101,นบพิตำ,Nopphitam,8.744,99.772,8021,80160
802102,กรุงชิง,Krung Ching,8.804,99.635,8021,80160
802103,กะหรอ,Karo,8.666,99.827,8021,80160
802104,นาเหรง,Na Reng,8.660,99.745,8021,80160
802201,ช้างกลาง,Chang Klang,8.336,99.638,8022,80250
801906,สามตำบล,Sam Tambon,8.060,99.806,8019,80130
802202,หลักช้าง,Lak Chang,8.354,99.535,8022,80250
802203,สวนขัน,Suan Kan,8.416,99.643,8022,80250
802301,เชียรเขา,Chian Khao,8.184,100.078,8023,80190
802302,ดอนตรอ,Don Tro,8.213,100.039,8023,80290
802303,สวนหลวง,Suan Luang,8.139,100.037,8023,80190
802304,ทางพูน,Thang Phun,8.239,99.981,8023,80290
810101,ปากน้ำ,Pak Nam,8.090,98.905,8101,81000
810103,กระบี่น้อย,Krabi Noi,8.176,98.959,8101,81000
810105,เขาคราม,Khao Khram,8.241,98.825,8101,81000
810106,เขาทอง,Khao Thong,8.124,98.669,8101,81000
810111,ทับปริก,Thap Prik,8.203,98.886,8101,81000
810115,ไสไทย,Sai Thai,8.064,98.872,8101,81000
810116,อ่าวนาง,Ao Nang,7.681,98.768,8101,81000
810117,หนองทะเล,Nong Thale,8.088,98.785,8101,81000
810118,คลองประสงค์,Khlong Prasong,8.002,98.913,8101,81000
810201,เขาพนม,Khao Phanom,8.227,99.045,8102,81140
810202,เขาดิน,Khao Din,8.342,99.167,8102,81140
810203,สินปุน,Sin Pun,8.277,99.295,8102,80240
810204,พรุเตียว,Phru Tiao,8.258,99.128,8102,81140
810205,หน้าเขา,Na Khao,8.343,98.966,8102,81140
810206,โคกหาร,Khok Han,8.188,99.252,8102,80240
810301,เกาะลันตาใหญ่,Ko Lanta Yai,7.207,99.061,8103,81150
810302,เกาะลันตาน้อย,Ko Lanta Noi,7.613,99.149,8103,81150
810303,เกาะกลาง,Ko Klang,7.751,99.063,8103,81120
810304,คลองยาง,Khlong Yang,7.855,99.053,8103,81120
810305,ศาลาด่าน,Sala Dan,7.603,99.050,8103,81150
810401,คลองท่อมใต้,Khlong Thom Tai,7.933,99.172,8104,81120
810402,คลองท่อมเหนือ,Khlong Thom Nuea,7.930,99.263,8104,81120
810403,คลองพน,Khlong Phon,7.758,99.172,8104,81170
810404,ทรายขาว,Sai Khao,7.711,99.241,8104,81170
810405,ห้วยน้ำขาว,Huai Nam Khao,7.866,99.126,8104,81120
810406,พรุดินนา,Phru Din Na,8.060,99.219,8104,81120
810407,เพหลา,Phela,8.075,99.139,8104,81120
810501,อ่าวลึกใต้,Ao Luek Tai,8.386,98.707,8105,81110
810502,แหลมสัก,Laem Sak,8.304,98.650,8105,81110
810503,นาเหนือ,Na Nuea,8.529,98.736,8105,81110
810504,คลองหิน,Khlong Hin,8.324,98.837,8105,81110
810505,อ่าวลึกน้อย,Ao Luek Noi,8.243,98.687,8105,81110
810506,อ่าวลึกเหนือ,Ao Luek Nuea,8.399,98.825,8105,81110
810507,เขาใหญ่,Khao Yai,8.465,98.719,8105,81110
810508,คลองยา,Khlong Ya,8.379,98.883,8105,81110
810509,บ้านกลาง,Ban Klang,8.352,98.792,8105,81110
810601,ปลายพระยา,Plai Phraya,8.564,98.879,8106,81160
810602,เขาเขน,Khao Khen,8.560,98.798,8106,81160
810603,เขาต่อ,Khao To,8.612,98.739,8106,81160
810604,คีรีวง,Khiri Wong,8.445,98.841,8106,81160
810701,ลำทับ,Lam Thap,7.960,99.348,8107,81190
810702,ดินอุดม,Din Udom,8.100,99.358,8107,81190
810703,ทุ่งไทรทอง,Thung Sai Thong,8.004,99.311,8107,81190
810704,ดินแดง,Din Daeng,8.011,99.373,8107,81190
810801,เหนือคลอง,Nuea Khlong,8.086,98.990,8108,81130
810802,เกาะศรีบอยา,Ko Si Boya,7.847,98.983,8108,81130
810803,คลองขนาน,Khlong Khanan,7.941,99.072,8108,81130
810804,คลองเขม้า,Khlong Khamao,8.036,98.976,8108,81130
810805,โคกยาง,Khok Yang,8.090,99.087,8108,81130
810806,ตลิ่งชัน,Taling Chan,7.963,98.969,8108,81130
810807,ปกาสัย,Pakasai,8.015,99.062,8108,81130
810808,ห้วยยูง,Huai Yung,8.120,99.026,8108,81130
820101,ท้ายช้าง,Thai Chang,8.446,98.524,8201,82000
820102,นบปริง,Nop Pring,8.536,98.514,8201,82000
820103,ถ้ำน้ำผุด,Tham Nam Phut,8.427,98.527,8201,82000
820104,บางเตย,Bang Toei,8.407,98.575,8201,82000
820105,ตากแดด,Tak Daet,8.433,98.489,8201,82000
820106,สองแพรก,Song Phraek,8.603,98.554,8201,82000
820107,ทุ่งคาโงก,Thung Kha Ngok,8.554,98.438,8201,82000
820108,เกาะปันหยี,Ko Panyi,8.317,98.539,8201,82000
820109,ป่ากอ,Pa Ko,8.500,98.466,8201,82000
820201,เกาะยาวน้อย,Ko Yao Noi,8.131,98.610,8202,82160
820202,เกาะยาวใหญ่,Ko Yao Yai,8.040,98.638,8202,82160
820203,พรุใน,Pru Nai,7.961,98.590,8202,83000
820301,กะปง,Kapong,8.648,98.468,8203,82170
820302,ท่านา,Tha Na,8.713,98.419,8203,82170
820303,เหมาะ,Mo,8.695,98.362,8203,82170
820304,เหล,Le,8.734,98.507,8203,82170
820305,รมณีย์,Rommani,8.829,98.501,8203,82170
820401,ถ้ำ,Tham,8.409,98.412,8204,82130
820402,กระโสม,Krasom,8.331,98.483,8204,82130
820403,กะไหล,Kalai,8.285,98.477,8204,82130
820404,ท่าอยู่,Tha Yu,8.261,98.398,8204,82130
820405,หล่อยูง,Lo Yung,8.198,98.358,8204,82140
820406,โคกกลอย,Khok Kloi,8.252,98.306,8204,82140
820407,คลองเคียน,Khlong Khian,8.179,98.455,8204,82130
820501,ตะกั่วป่า,Takua Pa,8.829,98.362,8205,82110
820502,บางนายสี,Bang Nai Si,8.914,98.324,8205,82110
820503,บางไทร,Bang Sai,8.773,98.312,8205,82110
820504,บางม่วง,Bang Muang,8.819,98.289,8205,82190
820505,ตำตัว,Tam Tua,8.784,98.377,8205,82110
820506,โคกเคียน,Khok Khian,8.851,98.388,8205,82110
820507,คึกคัก,Khuekkhak,8.698,98.280,8205,82190
820508,เกาะคอเขา,Ko Kho Khao,8.962,98.284,8205,82190
820601,คุระ,Khura,9.262,98.414,8206,82150
820602,บางวัน,Bang Wan,9.046,98.405,8206,82150
820603,เกาะพระทอง,Ko Phra Thong,8.593,97.630,8206,82150
820605,แม่นางขาว,Mae Nang Khao,9.154,98.404,8206,82150
820701,ทับปุด,Thap Put,8.517,98.632,8207,82180
820702,มะรุ่ย,Marui,8.431,98.639,8207,82180
820703,บ่อแสน,Bo Saen,8.472,98.605,8207,82180
820704,ถ้ำทองหลาง,Tham Thonglang,8.556,98.598,8207,82180
820705,โคกเจริญ,Khok Charoen,8.543,98.664,8207,82180
820706,บางเหรียง,Bang Riang,8.610,98.654,8207,82180
820801,ท้ายเหมือง,Thai Mueang,8.442,98.275,8208,82120
820802,นาเตย,Na Toei,8.344,98.303,8208,82120
820803,บางทอง,Bang Thong,8.418,98.354,8208,82120
820804,ทุ่งมะพร้าว,Thung Maphrao,8.536,98.277,8208,82120
820805,ลำภี,Lam Phi,8.590,98.360,8208,82120
820806,ลำแก่น,Lam Kaen,8.578,98.258,8208,82210
830101,ตลาดใหญ่,Talat Yai,7.888,98.394,8301,83000
830102,ตลาดเหนือ,Talat Nuea,7.879,98.381,8301,83000
830103,เกาะแก้ว,Ko Kaeo,7.936,98.427,8301,83000
830106,ฉลอง,Chalong,7.843,98.341,8301,83130
830107,ราไวย์,Rawai,7.793,98.321,8301,83130
830108,กะรน,Karon,7.821,98.285,8301,83100
830201,กะทู้,Kathu,7.914,98.338,8302,83120
830202,ป่าตอง,Pa Tong,7.904,98.308,8302,83150
830203,กมลา,Kamala,7.945,98.289,8302,83150
830301,เทพกระษัตรี,Thep Krasattri,8.116,98.425,8303,83110
830302,ศรีสุนทร,Si Sunthon,7.984,98.346,8303,83110
830303,เชิงทะเล,Choeng Thale,7.996,98.309,8303,83110
830304,ป่าคลอก,Pa Khlok,8.028,98.461,8303,83110
830305,ไม้ขาว,Mai Khao,8.147,98.318,8303,83110
830306,สาคู,Sakhu,8.093,98.315,8303,83110
840101,ตลาด,Talat,9.137,99.320,8401,84000
840102,มะขามเตี้ย,Makham Tia,9.112,99.347,8401,84000
840103,วัดประดู่,Wat Pradu,8.979,99.328,8401,84000
840104,ขุนทะเล,Khun Thale,9.023,99.353,8401,84100
840105,บางใบไม้,Bang Bai Mai,9.152,99.295,8401,84000
840106,บางชนะ,Bang Chana,9.155,99.311,8401,84000
840107,คลองน้อย,Khlong Noi,9.135,99.251,8401,84000
840108,บางไทร,Bang Sai,9.188,99.300,8401,84000
840109,บางโพธิ์,Bang Pho,9.185,99.278,8401,84000
840110,บางกุ้ง,Bang Kung,9.159,99.360,8401,84000
840111,คลองฉนาก,Khlong Chanak,9.191,99.351,8401,84000
840201,ท่าทองใหม่,Tha Thong,9.174,99.396,8402,84290
840202,ท่าทอง,Tha Thong Mai,9.255,99.539,8402,84160
840203,กะแดะ,Kadae,9.181,99.465,8402,84160
840204,ทุ่งกง,Thung Kong,9.122,99.405,8402,84290
840205,กรูด,Krut,9.103,99.549,8402,84160
840206,ช้างซ้าย,Chang Sai,9.020,99.478,8402,84160
840207,พลายวาส,Phlai Wat,9.184,99.518,8402,84160
840208,ป่าร่อน,Pa Ron,8.970,99.521,8402,84160
840209,ตะเคียนทอง,Takhian Thong,9.176,99.430,8402,84160
840210,ช้างขวา,Chang Khwa,9.103,99.442,8402,84160
840211,ท่าอุแท,Tha Uthae,9.113,99.639,8402,84160
840212,ทุ่งรัง,Thung Rung,9.042,99.403,8402,84290
840213,คลองสระ,Khlong Sa,8.976,99.626,8402,84160
840301,ดอนสัก,Don Sak,9.275,99.707,8403,84220
840302,ชลคราม,Chonlakhram,9.248,99.605,8403,84160
840303,ไชยคราม,Chaiyakhram,9.182,99.653,8403,84220
840304,ปากแพรก,Pak Phraek,9.134,99.701,8403,84340
840401,อ่างทอง,Ang Thong,9.619,99.679,8404,84140
840402,ลิปะน้อย,Lipa Noi,9.502,99.959,8404,84140
840403,ตลิ่งงาม,Taling Ngam,9.453,99.955,8404,84140
840404,หน้าเมือง,Na Mueang,9.461,99.996,8404,84140
840405,มะเร็ต,Maret,9.468,100.032,8404,84310
840406,บ่อผุด,Bo Phut,9.539,100.081,8404,84320
840407,แม่น้ำ,Mae Nam,9.563,99.967,8404,84330
840501,เกาะพะงัน,Ko Pha-ngan,9.759,99.999,8405,84280
840502,บ้านใต้,Ban Tai,9.723,100.062,8405,84280
840601,ตลาดไชยา,Talat Chaiya,9.391,99.198,8406,84110
840602,พุมเรียง,Phumriang,9.395,99.261,8406,84110
840603,เลม็ด,Lamet,9.365,99.172,8406,84110
840604,เวียง,Wiang,9.388,99.148,8406,84110
840605,ทุ่ง,Thung,9.424,99.215,8406,84110
840606,ป่าเว,Pa We,9.447,99.144,8406,84110
840607,ตะกรบ,Takrop,9.464,99.229,8406,84110
840608,โมถ่าย,Mo Thai,9.407,99.084,8406,84110
840609,ปากหมาก,Pak Mak,9.477,98.948,8406,84110
840701,ท่าชนะ,Tha Chana,9.593,99.183,8407,84170
840702,สมอทอง,Samo Thong,9.581,99.053,8407,84170
840703,ประสงค์,Prasong,9.586,98.851,8407,84170
840704,คันธุลี,Khan Thuli,9.661,99.088,8407,84170
840705,วัง,Wang,9.520,99.198,8407,84170
840706,คลองพา,Khlong Pha,9.685,98.865,8407,84170
840801,ท่าขนอน,Tha Khanon,9.075,98.874,8408,84180
840802,บ้านยาง,Ban Yang,9.051,99.012,8408,84180
840803,น้ำหัก,Nam Hak,9.157,98.824,8408,84180
840806,กะเปา,Kapao,9.011,98.890,8408,84180
840807,ท่ากระดาน,Tha Kradan,9.063,99.025,8408,84180
840808,ย่านยาว,Yan Yao,8.992,98.977,8408,84180
840809,ถ้ำสิงขร,Tham Singkhon,8.993,99.038,8408,84180
840810,บ้านทำเนียบ,Ban Thamniap,8.868,98.968,8408,84180
840901,เขาวง,Khao Wong,8.923,98.929,8409,84230
840902,พะแสง,Phasaeng,8.928,98.840,8409,84230
840903,พรุไทย,Phru Thai,8.949,98.896,8409,84230
840904,เขาพัง,Khao Phang,9.115,98.645,8409,84230
841001,พนม,Phanom,8.828,98.781,8410,84250
841002,ต้นยวน,Ton Yuan,8.776,98.900,8410,84250
841003,คลองศก,Khlong Sok,8.857,98.688,8410,84250
841004,พลูเถื่อน,Phlu Thuean,8.735,98.738,8410,84250
841005,พังกาญจน์,Phang Kan,8.878,98.806,8410,84250
841006,คลองชะอุ่น,Khlong Cha-un,8.727,98.865,8410,84250
841101,ท่าฉาง,Tha Chang,9.258,99.175,8411,84150
841102,ท่าเคย,Tha Khoei,9.228,99.181,8411,84150
841103,คลองไทร,Khlong Sai,9.200,99.165,8411,84150
841104,เขาถ่าน,Khao Than,9.310,99.188,8411,84150
841105,เสวียด,Sawiat,9.311,99.101,8411,84150
841106,ปากฉลุย,Pak Chalui,9.442,98.752,8411,84150
841201,นาสาร,Na San,8.812,99.359,8412,84120
841202,พรุพี,Phru Phi,8.707,99.391,8412,84270
841203,ทุ่งเตา,Thung Tao,8.917,99.357,8412,84120
841204,ลำพูน,Lamphun,8.845,99.461,8412,84120
841205,ท่าชี,Tha Chi,8.756,99.275,8412,84120
841206,ควนศรี,Khuan Si,8.713,99.303,8412,84270
841207,ควนสุบรรณ,Khuan Suban,8.876,99.367,8412,84120
841208,คลองปราบ,Khlong Prap,8.749,99.348,8412,84120
841209,น้ำพุ,Nam Phu,8.781,99.300,8412,84120
841210,ทุ่งเตาใหม่,Thung Tao Mai,8.952,99.408,8412,84120
841211,เพิ่มพูนทรัพย์,Phoem Phun Sap,8.746,99.462,8412,84120
841301,บ้านนา,Ban Na,8.856,99.293,8413,84240
841302,ท่าเรือ,Tha Ruea,8.947,99.269,8413,84240
841303,ทรัพย์ทวี,Sap Thawi,8.914,99.226,8413,84240
